Accuracy,F1,False Negative Scores,True Negative Scores,True Negative Rates,True Positive Scores,Positive Predictive Values,False Positive Scores,False Positive Rates,Negative Predictive Values,True Positive Rates,Matthews Correlation Coefficient,Threshold,Fraction Predicted As Positive,Fraction Predicted As Negative,Lift For Positive Class,Lift For Negative Class
0.43691215616681456,0.48280358598207007,14.0,981.0,0.23695652173913043,1481.0,0.31918103448275864,3159.0,0.7630434782608696,0.985929648241206,0.9906354515050168,0.2635161140025711,0.03065736781677355,0.8234250221827861,0.17657497781721387,1.203066976127321,1.3419597989949745
0.4275066548358474,0.47883683360258483,13.0,927.0,0.22391304347826088,1482.0,0.3156549520766773,3213.0,0.7760869565217391,0.9861702127659574,0.991304347826087,0.2548686418676033,0.02921429563462132,0.8331854480922803,0.16681455190771965,1.1897763578274763,1.342287234042553
0.41774622892635316,0.47478789819113176,12.0,871.0,0.2103864734299517,1483.0,0.31207912457912457,3269.0,0.7896135265700484,0.986409966024915,0.9919732441471572,0.24576852539428543,0.02766073571805121,0.8433007985803017,0.1566992014196983,1.1762982387982388,1.342613564867246
0.40763087843833185,0.470494923857868,12.0,814.0,0.1966183574879227,1483.0,0.30838012060719483,3326.0,0.8033816425120773,0.9854721549636803,0.9919732441471572,0.2354104315743553,0.026152329536381115,0.853416149068323,0.14658385093167703,1.1623558392117344,1.3413370998116758
0.39751552795031053,0.46627888696745795,12.0,757.0,0.18285024154589372,1483.0,0.30476777640772706,3383.0,0.8171497584541063,0.9843953185955787,0.9919732441471572,0.2248388316156014,0.02434311702694711,0.8635314995563442,0.13646850044365577,1.1487400803060484,1.3398714058662038
0.3882874889086069,0.4628330995792426,10.0,703.0,0.16980676328502414,1485.0,0.3017066233238521,3437.0,0.8301932367149758,0.9859747545582047,0.9933110367892977,0.21662399101316265,0.02295065839887752,0.8734693877551021,0.12653061224489792,1.1372018879129808,1.3420211937042235
0.3779946761313221,0.4586872586872587,10.0,645.0,0.15579710144927536,1485.0,0.29819277108433734,3495.0,0.8442028985507246,0.9847328244274809,0.9933110367892977,0.2053935461663944,0.021629477223833772,0.8837622005323869,0.11623779946761315,1.1239573679332715,1.340330788804071
0.36770186335403726,0.45494875325072665,8.0,585.0,0.14130434782608695,1487.0,0.2949226497421658,3555.0,0.8586956521739131,0.9865092748735245,0.9946488294314382,0.1956056347174165,0.02004061297411635,0.8947648624667258,0.10523513753327418,1.1116315259512404,1.3427487352445193
0.35740905057675243,0.45094768764215315,8.0,527.0,0.12729468599033816,1487.0,0.2915686274509804,3613.0,0.8727053140096618,0.9850467289719627,0.9946488294314382,0.1836612342925455,0.0186135442462635,0.9050576752440106,0.0949423247559894,1.0989894419306185,1.3407580477673928
0.34800354924578525,0.44785091674180943,5.0,471.0,0.11376811594202899,1490.0,0.2888156619499903,3669.0,0.886231884057971,0.9894957983193278,0.9966555183946488,0.17530591239455107,0.01738537853590872,0.915527950310559,0.084472049689441,1.0886128796576557,1.346813725490196
0.33717834960070986,0.4437825763216679,5.0,410.0,0.09903381642512077,1490.0,0.28544061302681994,3730.0,0.9009661835748792,0.9879518072289156,0.9966555183946488,0.1617428169627271,0.01620113500087366,0.9263531499556344,0.07364685004436555,1.0758915414087828,1.34471218206158
0.3263531499556344,0.43995278843316615,4.0,348.0,0.08405797101449275,1491.0,0.2822260079500284,3792.0,0.9159420289855073,0.9886363636363636,0.9973244147157191,0.14847028660389838,0.015161362007498016,0.9375332741792369,0.06246672582076307,1.0637749530424148,1.3456439393939397
0.31694764862466723,0.43686905632772494,2.0,293.0,0.07077294685990339,1493.0,0.2795880149812734,3847.0,0.9292270531400966,0.9932203389830508,0.9986622073578595,0.13763171919803555,0.013954596738111322,0.9476486246672582,0.05235137533274181,1.053831748775569,1.3518832391713744
0.3064773735581189,0.43313025819553236,2.0,234.0,0.05652173913043478,1493.0,0.27653269123911833,3906.0,0.9434782608695652,0.9915254237288136,0.9986622073578595,0.12162444109694152,0.012271903293849383,0.9581188997338066,0.041881100266193405,1.0423155285166767,1.3495762711864416
0.2963620230700976,0.4295784779168465,2.0,177.0,0.042753623188405795,1493.0,0.27364369501466274,3963.0,0.9572463768115942,0.9888268156424581,0.9986622073578595,0.10426137440474803,0.010649637213399187,0.9682342502218279,0.03176574977817215,1.0314262350552672,1.3459031657355676
0.2858917480035493,0.42612664004563605,1.0,117.0,0.02826086956521739,1494.0,0.2707993474714519,4023.0,0.9717391304347827,0.9915254237288136,0.9993311036789297,0.085076777490892,0.00910472961740312,0.9790594498669033,0.020940550133096703,1.020705232777011,1.3495762711864416
0.27524401064773735,0.42251131221719457,1.0,57.0,0.013768115942028985,1494.0,0.2678859601936525,4083.0,0.986231884057971,0.9827586206896551,0.9993311036789297,0.05729963710001667,0.007078175203743725,0.9897071872227152,0.010292812777284777,1.009724003806844,1.337643678160926
0.26548358473824313,0.4194136625052602,0.0,1.0,0.00024154589371980676,1495.0,0.2653532126375577,4139.0,0.9997584541062802,1.0,1.0,0.008005933980364864,0.0030002238296081537,0.9998225377107365,0.00017746228926351915,1.0001774937877175,1.3611111111112058
0.2653061224489796,0.41935483870967744,0.0,0.0,0.0,1495.0,0.2653061224489796,4140.0,1.0,0.0,1.0,0.0,0.0026531274749733904,1.0,0.0,1.0,0.0
